# ID<TAB>Original zh_CN/zh_TW label<TAB>Japanese; generated from signed localization tables
10080000053	金字塔@{1}楼	ピラミッド @{1}F
10080000053	金字塔@{1}樓	ピラミッド @{1}F
10080000054	史芬克斯密穴 @{1}層	スフィンクスダンジョン @{1}F
10080000054	斯芬克斯密穴 @{1}层	スフィンクスダンジョン @{1}F
10080000055	艾尔贝塔	アルベルタ
10080000055	艾爾貝塔	アルベルタ
10080000056	樱花城	アマツ
10080000056	櫻花城	アマツ
10080000057	昆仑	コンロン
10080000057	昆崙	コンロン
10080000058	洛阳	洛陽
10080000059	哎呦泰雅	アヨタヤ
10080000059	唉唷泰雅	アヨタヤ
10080000060	德瓦他岛村	デワタ村
10080000060	德瓦他島村	デワタ村
10080000061	馬來港	ポートマラヤ
10080000061	马来港	ポートマラヤ
10080000062	沉沒之船	沈没船
10080000062	沉没之船	沈没船
10080000063	沉船迷宫@{1}楼	難破船の迷宮 @{1}F
10080000063	沉船迷宫@{1}樓	難破船の迷宮 @{1}F
10080000064	克雷斯特汉姆古城	古都グラストヘイム
10080000064	克雷斯特漢姆古城	古都グラストヘイム
10080000065	古城修道院	グラストヘイム修道院
10080000066	古城地上@{1}层	グラストヘイム地上 @{1}F
10080000066	古城地上@{1}層	グラストヘイム地上 @{1}F
10080000067	古城地下水道 @{1}楼	グラストヘイム地下水路 @{1}F
10080000067	古城地下水道@{1}樓	グラストヘイム地下水路 @{1}F
10080000068	古城騎士團@{1}樓	グラストヘイム騎士団 @{1}F
10080000068	古城骑士团@{1}楼	グラストヘイム騎士団 @{1}F
10080000069	古城地下洞窟@{1}层	グラストヘイム地下洞窟 @{1}F
10080000069	古城地下洞窟@{1}層	グラストヘイム地下洞窟 @{1}F
10080000070	古城地下公墓	グラストヘイム地下墓地
10080000071	古城地下监狱@{1}楼	グラストヘイム地下監獄 @{1}F
10080000071	古城地下監獄@{1}樓	グラストヘイム地下監獄 @{1}F
10080000072	界域沙盘-@{1}	領域サンドボックス-@{1}
10080000072	界域沙盤-@{1}	領域サンドボックス-@{1}
10080000073	制作人巢穴	プロデューサーの隠れ家
10080000073	製作人巢穴	プロデューサーの隠れ家
10470000000	grant	グラント
10470000000	格蘭特	グラント
10470000001	karl	カール
10470000001	卡爾	カール
10470000002	aldric	アルドリック
10470000002	奧德里克	アルドリック
10470000003	brynn	ブリン
10470000003	布琳	ブリン
10470000004	cedric	セドリック
10470000004	塞德里克	セドリック
10470000005	dara	ダラ
10470000005	妲菈	ダラ
10470000006	eirik	エイリク
10470000006	艾瑞克	エイリク
10470000007	fiona	フィオナ
10470000007	菲歐娜	フィオナ
10470000008	gareth	ガレス
10470000008	蓋瑞斯	ガレス
10470000009	hilda	ヒルダ
10470000009	希爾達	ヒルダ
10470000010	ivan	イヴァン
10470000010	伊凡	イヴァン
10470000011	jana	ヤナ
10470000011	雅娜	ヤナ
10470000012	kael	カエル
10470000012	凱爾	カエル
10470000013	lira	リラ
10470000013	莉拉	リラ
10470000014	magnus	マグナス
10470000014	馬格努斯	マグナス
10470000015	nora	ノラ
10470000015	諾拉	ノラ
10470000016	orion	オリオン
10470000016	奧利恩	オリオン
10470000017	petra	ペトラ
10470000017	佩特拉	ペトラ
10470000018	quinn	クイン
10470000018	昆恩	クイン
10470000019	rhea	レア
10470000019	瑞亞	レア
10470000020	soren	ソレン
10470000020	索倫	ソレン
10470000021	thalia	タリア
10470000021	塔莉雅	タリア
10470000022	ulric	ウルリック
10470000022	烏爾里克	ウルリック
10470000023	vera	ヴェラ
10470000023	薇拉	ヴェラ
10470000024	wren	レン
10470000024	雷恩	レン
10470000025	xara	ザラ
10470000025	薩菈	ザラ
10470000026	yuri	ユーリ
10470000026	尤里	ユーリ
10470000027	zara	ザラ
10470000027	札菈	ザラ
10470000028	asher	アッシャー
10470000028	亞瑟	アッシャー
10470000029	brie	ブリー
10470000029	布莉	ブリー
10470000030	挖宝点NPC	宝探し発掘地点NPC
10470000030	挖寶點NPC	宝探し発掘地点NPC
10470000031	神秘宝箱	謎の宝箱
10470000031	神秘寶箱	謎の宝箱
10470000032	寻宝点定位NPC	宝探しポイント案内NPC
10470000032	尋寶點定位NPC	宝探しポイント案内NPC
10470000033	普隆德拉保卫战工会捐赠NPC	プロンテラ防衛ギルド寄付NPC
10470000033	普隆德拉保衛戰公會捐獻NPC	プロンテラ防衛ギルド寄付NPC
10470000034	觀眾	謁見
10470000034	观众	謁見
10470000035	月夜猫	月夜花
10470000035	月夜貓	月夜花
10470000036	阿尔法	アルファ
10470000036	阿爾法	アルファ
10470000037	尼娅	ニア
10470000037	尼婭	ニア
10470000038	塞班	サイパン
10470000039	莉莉安	リリアン
10470000040	西弗	シフ
10470000041	保尔	ポール
10470000041	保爾	ポール
10470000042	露娜	ルナ
10470000043	任务区域	クエストエリア
10470000043	任務區域	クエストエリア
10470000044	聚光灯	スポットライト
10470000044	聚光燈	スポットライト
10470000045	灯球蓝	ブルーライトオーブ
10470000045	藍色燈球	ブルーライトオーブ
10470000046	灯球紫	パープルライトオーブ
10470000046	紫色燈球	パープルライトオーブ
10470000047	灯球红	レッドライトオーブ
10470000047	紅色燈球	レッドライトオーブ
10470000048	路易	ルイ
10470000049	玛莎	マーサ
10470000049	瑪莎	マーサ
10470000050	凯蒂	ケイティ
10470000050	凱蒂	ケイティ
10470000051	鈴鐺	ベル
10470000051	铃铛	ベル
10470000052	鬼火	ホロン
10470000053	兵蚁	デニーロ
10470000053	兵蟻	デニーロ
10470000054	团长	リーダー
10470000054	團長	リーダー
10470000055	思念粒子装置	メモリーパーティクル装置
10470000055	思念粒子裝置	メモリーパーティクル装置
10470000056	激昂	熱意
10470000057	火种	燃える石炭
10470000057	火種	燃える石炭
10470000058	中級火種	中級ライブコール
10470000058	中级火种	中級ライブコール
10470000059	高級火種	上級の生きた石炭
10470000059	高级火种	上級の生きた石炭
10470000060	火堆	焚火
10470000060	營火	焚火
10470000061	晚会主持人	パーティリーダー
10470000061	晚會主持人	パーティリーダー
10470000062	兽人英雄	オークヒーロー
10470000062	獸人英雄	オークヒーロー
10470000063	天使波利	エンジェリング
10470000064	恶魔波利	デビルリング
10470000064	惡魔波利	デビルリング
10470000065	巴風特	バフォメット
10470000065	巴风特	バフォメット
10470000066	将军魔碑	天下大将軍
10470000066	將軍魔碑	天下大将軍
10470000067	邪恶箱	ミミック
10470000067	邪惡箱	ミミック
10470000068	大嘴鳥蛋	ペコペコの卵
10470000068	大嘴鸟蛋	ペコペコの卵
10470000069	蛋壳小鸡	すごいピッキ
10470000069	蛋殼小雞	すごいピッキ
10470000070	溜溜猴	ヨーヨー
10470000071	狸猫	スモーキー
10470000071	狸貓	スモーキー
10470000072	波波利	ポポリン
10470000073	土波利	ドロップス
10470000074	冰波利	マリン
10470000075	喷射哥布灵	ゴブリンスチームライダー
10470000075	噴射哥布靈	ゴブリンスチームライダー
10470000076	研究笔记	研究ノート
10470000076	研究筆記	研究ノート
10470000077	小女孩	小さな女の子
10470000077	小姑娘	小さな女の子
10470000078	箱子	箱
10470000079	奇怪仪器	奇妙な装置
10470000079	奇怪儀器	奇妙な装置
10470000080	战备物资	軍需物資
10470000080	戰備物資	軍需物資
10470000081	单簇晶华矿石	単結晶鉱石
10470000081	單簇晶華礦石	単結晶鉱石
10470000082	复簇晶华矿石	二重結晶鉱石
10470000082	複簇晶華礦石	二重結晶鉱石
10470000083	多簇晶华矿石	マルチクラスター結晶鉱石
10470000083	多簇晶華礦石	マルチクラスター結晶鉱石
10470000084	晶化矿石	結晶化鉱石
10470000084	晶化礦石	結晶化鉱石
10470000085	領土戰陷阱寶箱	領地戦トラップチェスト
10470000085	领土战陷阱宝箱	領地戦トラップチェスト
10470000086	幻化手冊	変身マニュアル
10470000086	幻化手册	変身マニュアル
10470000087	烟花	花火
10470000087	煙火	花火
10470000088	石头	ストーン
10470000088	石頭	ストーン
10470000089	@{1}級多人測試@{2}/@{3}	Lv. @{1} マルチプレイテスト @{2}/@{3}
10470000089	@{1}级多人测试@{2}/@{3}	Lv. @{1} マルチプレイテスト @{2}/@{3}
10470000090	一次性自动采集测试	単発オート採集テスト
10470000090	一次性自動採集測試	単発オート採集テスト
10470000091	音符線索	音符の手がかり
10470000091	音符线索	音符の手がかり
10470000092	線索寶圖：奧丁雕像	手がかり宝の地図：オーディン像
10470000092	线索宝图：奥丁雕像	手がかり宝の地図：オーディン像
10470000093	線索寶圖：大教堂	手がかり宝の地図：大聖堂
10470000093	线索宝图：大教堂	手がかり宝の地図：大聖堂
10470000094	線索寶圖：旅館	手掛かり宝の地図：宿屋
10470000094	线索宝图：旅馆	手掛かり宝の地図：宿屋
10470000095	線索寶圖：圖書館	手がかり宝の地図：図書館
10470000095	线索宝图：图书馆	手がかり宝の地図：図書館
10470000096	線索寶圖：騎士團	手掛かり地図：騎士団
10470000096	线索宝图：骑士团	手掛かり地図：騎士団
10470000097	線索寶圖：帳篷與營火	手がかり宝の地図：テントと焚き火
10470000097	线索宝图：帐篷与篝火	手がかり宝の地図：テントと焚き火
10470000098	線索寶圖：大橋	手がかり宝の地図：大橋
10470000098	线索宝图：大桥	手がかり宝の地図：大橋
10470000099	線索寶圖：商店	手がかり宝の地図：ショップ
10470000099	线索宝图：商店	手がかり宝の地図：ショップ
10470000100	線索寶圖：鐵匠鋪	手がかり宝の地図：鍛冶屋
10470000100	线索宝图：铁匠铺	手がかり宝の地図：鍛冶屋
10470000101	線索寶圖：市集	手がかり宝の地図：市場
10470000101	线索宝图：市集	手がかり宝の地図：市場
10470000102	線索寶圖：小木桌	手がかり宝の地図：小さな木製テーブル
10470000102	线索宝图：小木桌	手がかり宝の地図：小さな木製テーブル
10470000103	線索寶圖：雕像	手がかり宝の地図：像
10470000103	线索宝图：雕像	手がかり宝の地図：像
10470000104	線索寶圖：木橋	手がかり宝の地図：木橋
10470000104	线索宝图：木桥	手がかり宝の地図：木橋
10470000105	線索寶圖：瞭望台	手がかり宝の地図：見張り塔
10470000105	线索宝图：瞭望塔	手がかり宝の地図：見張り塔
10470000106	線索寶圖：麵包店	手がかり宝の地図：パン屋
10470000106	线索宝图：面包店	手がかり宝の地図：パン屋
10470000107	音符柱（废弃）	ノートピラー（廃止予定）
10470000107	音符柱（廢棄）	ノートピラー（廃止予定）
10470000108	旋律海螺	メロディコンチ
10470000109	旋律海螺@{1}	メロディコンチ@{1}
10470000110	音符柱@{1}	ノートピラー@{1}
10470000111	音符柱@{1}-普隆德拉南門	ノートピラー@{1}-プロンテラ南門
10470000111	音符柱@{1}-普隆德拉南门	ノートピラー@{1}-プロンテラ南門
10470000112	音符柱@{1}-普隆德拉西門	ノートピラー@{1}-プロンテラ西門
10470000112	音符柱@{1}-普隆德拉西门	ノートピラー@{1}-プロンテラ西門
10470000113	音符柱@{1}-普隆德拉北門	ノートピラー@{1}-プロンテラ北門
10470000113	音符柱@{1}-普隆德拉北门	ノートピラー@{1}-プロンテラ北門
10470000114	音符柱@{1}-普隆德拉东门	ノートピラー@{1}-プロンテラ東門
10470000114	音符柱@{1}-普隆德拉東門	ノートピラー@{1}-プロンテラ東門
10470000115	音符柱@{1}-吉芬东门	ノートピラー@{1}-ゲフェン東門
10470000115	音符柱@{1}-吉芬東門	ノートピラー@{1}-ゲフェン東門
10470000116	音符柱@{1}-吉芬北門	ノートピラー@{1}-ゲフェン北門
10470000116	音符柱@{1}-吉芬北门	ノートピラー@{1}-ゲフェン北門
10470000117	音符柱@{1}-吉芬西門	ノートピラー@{1}-ゲフェン西門
10470000117	音符柱@{1}-吉芬西门	ノートピラー@{1}-ゲフェン西門
10470000118	音符柱@{1}-吉芬郊野	ノートピラー@{1}-ゲフェン郊外
10470000119	音符柱@{1}-妙勒尼花园	ノートピラー@{1}-ミョルニール庭園
10470000119	音符柱@{1}-妙勒尼花園	ノートピラー@{1}-ミョルニール庭園
10470000120	音符柱@{1}-夢羅克西部	ノートピラー@{1}-西モロック
10470000120	音符柱@{1}-梦罗克西部	ノートピラー@{1}-西モロック
10470000121	音符柱@{1}-夢羅克南部	ノートピラー@{1}-南モロック
10470000121	音符柱@{1}-梦罗克南部	ノートピラー@{1}-南モロック
10470000122	音符柱@{1}-沙漠岔道	ノートピラー@{1}-砂漠の交差点
10470000123	音符柱@{1}-苏克拉特沙漠	ノートピラー@{1}-ソグラト砂漠
10470000123	音符柱@{1}-蘇克拉特沙漠	ノートピラー@{1}-ソグラト砂漠
10470000124	音符柱@{1}-苏克拉特南部	ノートピラー@{1}-ソグラト南部
10470000124	音符柱@{1}-蘇克拉特南部	ノートピラー@{1}-ソグラト南部
10470000125	音乐球@{1}-普隆德拉	ミュージックオーブ@{1}-プロンテラ
10470000125	音樂球@{1}-普隆德拉	ミュージックオーブ@{1}-プロンテラ
10470000126	音乐球@{1}-伊斯鲁德	音楽オーブ@{1}-イズルード
10470000126	音樂球@{1}-伊斯魯德	音楽オーブ@{1}-イズルード
10470000127	音乐球@{1}-吉芬	音楽オーブ@{1}-ゲフェン
10470000127	音樂球@{1}-吉芬	音楽オーブ@{1}-ゲフェン
10470000128	音乐球@{1}-梦罗克	音楽オーブ@{1}-モロック
10470000128	音樂球@{1}-夢羅克	音楽オーブ@{1}-モロック
10470000129	波利@{1}	ポリン@{1}
10470000130	波波利@{1}	ポポリン@{1}
10470000131	棉花@{1}	コットン@{1}
10470000132	旋律海螺-特殊@{1}	メロディコンチ・スペシャル@{1}
10470000133	音符串-测试	ノート文字列テスト
10470000133	音符串-測試	ノート文字列テスト
10470000134	迅捷騎士	スウィフトナイト
10470000134	迅捷骑士	スウィフトナイト
10470000135	枪骑	ランスナイト
10470000135	槍騎	ランスナイト
10470000136	鋼盾騎士	スティールシールドナイト
10470000136	钢盾骑士	スティールシールドナイト
10470000137	龍騎	ドラゴンナイト
10470000137	龙骑	ドラゴンナイト
10470000138	枪十字	槍クルセイダー
10470000138	槍十字	槍クルセイダー
10470000139	盾十字	シールドクルセイダー
10470000140	讚美祭司	賛美プリースト
10470000140	赞美牧师	賛美プリースト
10470000141	驅魔祭司	エクソサイザー
10470000141	驱魔牧师	エクソサイザー
10470000142	手推車	カートマーチャント
10470000142	手推车	カートマーチャント
10470000143	流浪商人	流浪の商人
10470000144	鐵斧匠人	鉄斧職人
10470000144	铁斧匠人	鉄斧職人
10470000145	偷袭刺客	アンブッシュアサシン
10470000145	偷襲刺客	アンブッシュアサシン
10470000146	潛行刺客	ステルスアサシン
10470000146	潜行刺客	ステルスアサシン
10470000147	心震刺	ソウルブレイカーアサシン
10470000148	回旋流	ローリングカッターアサシン
10470000148	迴旋流	ローリングカッターアサシン
10470000149	陷阱猎人	トラップハンター
10470000149	陷阱獵人	トラップハンター
10470000150	鷹眼獵人	イーグルアイハンター
10470000150	鹰眼猎人	イーグルアイハンター
10470000151	速射	高速ハンター
10470000152	射击	ウィンドウォーカー
10470000152	射擊	ウィンドウォーカー
10470000153	狼猎	ウォーグハンター
10470000153	狼獵	ウォーグハンター
10470000154	冰冻法师	フロストメイジ
10470000154	冰凍法師	フロストメイジ
10470000155	地火	アースファイアメイジ
10470000156	元素法师	エレメンタルメイジ
10470000156	元素法師	エレメンタルメイジ
10470000157	元素	属性
10470000158	吃鸡补给箱	バトルロワイヤル補給箱
10470000158	生存補給箱	バトルロワイヤル補給箱
10470000159	死亡补给箱	死亡時補給箱
10470000159	死亡補給箱	死亡時補給箱
10470000160	丟棄補給箱	放棄された補給箱
10470000160	丢弃补给箱	放棄された補給箱
10470000161	魔眼信使	邪眼の使者
10470000162	通用法阵@{1}	汎用魔法陣@{1}
10470000162	通用法陣@{1}	汎用魔法陣@{1}
10470000163	魔法筛子	マジックダイス
10470000163	魔法骰子	マジックダイス
10470000164	海盗之王	ドレイク
10470000164	海盜之王	ドレイク
10470000165	地雷陷阱	ランドマイン
10470000166	回阳镜	リバイバルミラー
10470000166	回陽鏡	リバイバルミラー
10470000167	波利	ポリン
10470000168	疯兔	ルナティック
10470000168	瘋兔	ルナティック
10470000169	綠棉蟲	ファブル
10470000169	绿棉虫	ファブル
10470000170	10470000170	ステージオブジェクト
10470000170	关卡本体（无需翻译）	ステージオブジェクト
10470000171	树精	ウィロー
10470000171	樹精	ウィロー
10470000172	魔菇	スポア
10470000173	黃金蟲	黄金蟲
10470000173	黄金虫	黄金蟲
10470000174	蚁后	マヤー
10470000174	蟻后	マヤー
10470000175	旗子	旗
10470000176	【貪婪巨龍】法夫納	【貪欲なドラゴン】ファフニール
10470000176	【贪婪巨龙】法夫纳	【貪欲なドラゴン】ファフニール
10470000177	賜福神官	ブレッシングプリースト
10470000177	赐福神官	ブレッシングプリースト
10470000178	毒蛇	アナコンダク
10470000179	暴食蜘蛛	暴食のスパイダー
10470000180	爆炎蝙蝠	エクスプロージョン
10470000181	貪婪火蟻	貪欲なファイアアント
10470000181	贪婪火蚁	貪欲なファイアアント
10470000182	貪婪樹精	貪欲なヤナギ
10470000182	贪婪树精	貪欲なヤナギ
10470000183	貪婪黑鳶	強欲なブラックカイト
10470000183	贪婪黑鸢	強欲なブラックカイト
10470000184	貪婪火爪狼牙	貪欲なフレイムクロウウルフの牙
10470000184	贪婪火爪狼牙	貪欲なフレイムクロウウルフの牙
10470000185	貪婪俄希托斯	貪欲なオシトセ
10470000185	贪婪俄希托斯	貪欲なオシトセ
10470000186	貪婪阿特羅斯	貪欲なアトロセ
10470000186	贪婪阿特罗斯	貪欲なアトロセ
10470000187	貪婪科摩多	貪欲なコモド
10470000187	贪婪科摩多	貪欲なコモド
10470000188	貪婪火焰狼牙	貪欲なフレイムウルフの牙
10470000188	贪婪火焰狼牙	貪欲なフレイムウルフの牙
10470000189	貪婪卡浩	貪欲なカホ
10470000189	贪婪卡浩	貪欲なカホ
10470000190	火蜥蜴	サンショウウオ
10470000191	貪婪無頭騾	貪欲なヘッドレスミュール
10470000191	贪婪无头骡	貪欲なヘッドレスミュール
10470000192	貪婪伊夫利特	貪欲なイフリート
10470000192	贪婪伊夫利特	貪欲なイフリート
10470000193	【物理减伤】贪婪大脚熊	【物理ダメージ軽減】貪欲なビッグフット
10470000193	【物理減傷】貪婪大腳熊	【物理ダメージ軽減】貪欲なビッグフット
10470000194	【魔法减伤】贪婪不死鸟	【魔法ダメージ軽減】貪欲なフェニックス
10470000194	【魔法減傷】貪婪不死鳥	【魔法ダメージ軽減】貪欲なフェニックス
10470000195	【冲锋】炙焰魔	【チャージ】ブレイジングデーモン
10470000195	【衝鋒】炙燄魔	【チャージ】ブレイジングデーモン
10470000196	【分裂】貪婪熔岩波利	【分裂】貪欲なマグマポリン
10470000196	【分裂】贪婪熔岩波利	【分裂】貪欲なマグマポリン
10470000197	熔岩波利	マグマポリン
10470000198	【範圍恢復】貪婪墮天使	【範囲回復】貪欲な堕天使
10470000198	【范围回复】贪婪堕天使	【範囲回復】貪欲な堕天使
10470000199	【追击】绝望心魔	【追跡】絶望の悪魔
10470000199	【追擊】絕望心魔	【追跡】絶望の悪魔
10470000200	【自爆】熔岩蟾蜍	【自爆】マグマトード
10470000201	【首領】貪婪黃金蟲	【BOSS】貪欲な黄金蟲
10470000201	【首领】贪婪黄金虫	【BOSS】貪欲な黄金蟲
10470000202	【首領】貪婪獸人英雄	【BOSS】貪欲なオークヒーロー
10470000202	【首领】贪婪兽人英雄	【BOSS】貪欲なオークヒーロー
10470000203	【首領】貪婪蟻后	【BOSS】強欲なマヤー
10470000203	【首领】贪婪蚁后	【BOSS】強欲なマヤー
10470000204	【首領】貪婪皮里恩	【BOSS】貪欲なフリオニ
10470000204	【首领】贪婪皮里恩	【BOSS】貪欲なフリオニ
10470000205	貪婪盜蟲	貪欲なシーフバグ
10470000205	贪婪盗虫	貪欲なシーフバグ
10470000206	火焰区域污染	フレイムゾーン汚染
10470000206	火焰區域污染	フレイムゾーン汚染
10470000207	炽炎火龙	ブレイジングファイアドラゴン
10470000207	熾炎火龍	ブレイジングファイアドラゴン
10470000208	炮台	砲台
10470000209	弹药箱	弾薬箱
10470000209	彈藥箱	弾薬箱
10470000210	法夫納的鱗片	ファフニールの鱗
10470000210	法夫纳的鳞片	ファフニールの鱗
10470000211	龍鱗盾	ドラゴンスケイルシールド
10470000211	龙鳞盾	ドラゴンスケイルシールド
10470000212	德古拉	ドラキュラ
10470000213	伊尔玛塔之影	イルマタの影
10470000213	伊爾瑪塔之影	イルマタの影
10470000214	傀儡娃娃	マリオネット
10470000215	小恶魔	デビルチ
10470000215	小惡魔	デビルチ
10470000216	恶灵	レイス
10470000216	惡靈	レイス
10470000217	白幽灵	ウィスパー
10470000217	白幽靈	ウィスパー
10470000218	死灵	ドッペルゲンガー
10470000218	死靈	ドッペルゲンガー
10470000219	夢魘	ナイトメア
10470000219	梦魇	ナイトメア
10470000220	風魔巫師	ウィンドゴースト
10470000220	风魔巫师	ウィンドゴースト
10470000221	綠腐屍	グール
10470000221	绿腐尸	グール
10470000222	德古拉的老巢	ドラキュラの隠れ家
10470000223	卡普拉	カプラ
10470000224	自然之神-伊尔玛塔	自然神 - イルマタ
10470000224	自然之神－伊爾瑪塔	自然神 - イルマタ
10470000225	阿尔玛基亚	アルマギア
10470000225	阿爾瑪基亞	アルマギア
10470000227	鋼鐵機甲	鋼鉄のマドギア
10470000227	钢铁机甲	鋼鉄のマドギア
10470000228	骨刺山体	骨棘の山
10470000228	骨刺山體	骨棘の山
10470000229	骨刺藤壶	骨棘のフジツボ
10470000229	骨刺藤壺	骨棘のフジツボ
10470000230	金色符文山体	黄金ルーンの山
10470000230	金色符文山體	黄金ルーンの山
10470000231	空腔水母	ホロージェリーフィッシュ
10470000232	音律幼灵	メロディウィスプ
10470000232	音律幼靈	メロディウィスプ
10470000233	共鳴貝簇	共鳴する貝の群れ
10470000233	共鸣贝簇	共鳴する貝の群れ
10470000234	捕猎者	ハンター
10470000234	捕獵者	ハンター
10470000235	容器守护者（无法攻击）	器の守護者（攻撃不可）
10470000235	容器守護者（無法攻擊）	器の守護者（攻撃不可）
10470000236	強音巨怪	フォルテジャイアント
10470000236	强音巨怪	フォルテジャイアント
10470000237	寄生神躯-伊尔玛塔	寄生する神の器 - イルマタ
10470000237	寄生神軀－伊爾瑪塔	寄生する神の器 - イルマタ
10470000238	(无需翻译)	（翻訳不要）
10470000238	10470000238	（翻訳不要）
10470000239	10470000239	ルーレット外周
10470000239	大转盘外圈【无需翻译】	ルーレット外周
10470000240	10470000240	ルーレット内周
10470000240	大转盘内圈【无需翻译】	ルーレット内周
10470000241	10470000241	雷雲
10470000241	雷云(无需翻译)	雷雲
10470000242	10470000242	中心向きフォースフィールド
10470000242	向中心点力场【无需翻译】	中心向きフォースフィールド
10470000243	传送至目标场地	対象エリアへテレポート
10470000243	傳送至目標場地	対象エリアへテレポート
10470000244	指針法陣	時計針の魔法陣
10470000244	指针法阵	時計針の魔法陣
10470000245	10470000245	中型雷雲
10470000245	雷云中(无需翻译)	中型雷雲
10470000246	10470000246	巨大な雷雲
10470000246	雷云大(无需翻译)	巨大な雷雲
10470000247	10470000247	サンダークラウド・プロ
10470000247	雷云pro(无需翻译)	サンダークラウド・プロ
10470000248	休止巨怪	レストジャイアント
10470000249	重升巨怪	ダブルシャープ・ジャイアント
10470000250	延音巨怪	サステイン・ジャイアント
10470000251	原初混沌-伊尔玛塔	原初の混沌 - イルマタ
10470000251	原初混沌－伊爾瑪塔	原初の混沌 - イルマタ
10470000252	雕像@{1}【无需翻译】	像@{1}
10470000254	10470000254	リング状衝撃波
10470000254	环形冲击波【无需翻译】	リング状衝撃波
10470000255	10470000255	光の領域
10470000255	光明领域【无需翻译】	光の領域
10470000256	10470000256	特定方向へ
10470000256	向某个方向【无需翻译】	特定方向へ
10470000257	10470000257	大型ルーレットレーザー
